"dataname","replacement","Npredator","Nprey","Nconsumed.mean","Nconsumed.var","Nconsumed.se","n","log.Nconsumed.mean","log.Nconsumed.var","log.Npredator"
"Hossie_2016_ev",FALSE,1,24,10.6666666666667,6.33333333333333,0.838870492807861,3,2.36712361413162,1.84582669049833,0
"Hossie_2016_ev",FALSE,3,24,15,64,2.66666666666667,3,2.70805020110221,4.15888308335967,1.09861228866811
"Hossie_2016_ev",FALSE,6,24,13,29.3333333333333,1.35400640077266,4,2.56494935746154,3.3787245258101,1.79175946922805
"Hossie_2016_ev",FALSE,1,60,13.6666666666667,0.333333333333333,0.192450089729875,3,2.6149597780362,-1.09861228866811,0
"Hossie_2016_ev",FALSE,3,60,19.3333333333333,352.333333333333,6.25684810013382,3,2.96183072187831,5.86457769720213,1.09861228866811
"Hossie_2016_ev",FALSE,6,60,30.3333333333333,100.333333333333,3.33888426695927,3,3.41224721784874,4.60849797608077,1.79175946922805
"Huffaker_1982",TRUE,1,10,7,12.6025,0.71,5,1.94591014905531,2.53389520697465,0
"Huffaker_1982",TRUE,1,30,13.4,64,1.6,5,2.59525470695687,4.15888308335967,0
"Huffaker_1982",TRUE,1,100,21,490.6225,4.43,5,3.04452243772342,6.19567499298229,0
"Huffaker_1982",TRUE,1,200,25,12.6025,0.71,5,3.2188758248682,2.53389520697465,0
"Huffaker_1982",TRUE,10,10,4.6,41.6025,1.29,5,1.52605630349505,3.72816026161536,2.30258509299405
"Huffaker_1982",TRUE,10,30,20.4,161.29,2.54,5,3.01553490085017,5.08320398692909,2.30258509299405
"Huffaker_1982",TRUE,10,100,54.5,4356,13.2,5,3.9982007016692,8.37930948405285,2.30258509299405
"Huffaker_1982",TRUE,10,200,91.4,5476,14.8,5,4.5152454784601,8.60813018640834,2.30258509299405
"Jones_1988_e4",FALSE,10,4,0.2,0.2,0.0894427190999916,5,-1.6094379124341,-1.6094379124341,2.30258509299405
"Jones_1988_e4",FALSE,20,4,0.4,0.3,0.109544511501033,5,-0.916290731874155,-1.20397280432594,2.99573227355399
"Jones_1988_e4",FALSE,5,8,0.4,0.3,0.109544511501033,5,-0.916290731874155,-1.20397280432594,1.6094379124341
"Jones_1988_e4",FALSE,10,8,1,0.5,0.14142135623731,5,0,-0.693147180559945,2.30258509299405
"Jones_1988_e4",FALSE,15,8,1.2,1.2,0.219089023002066,5,0.182321556793955,0.182321556793955,2.70805020110221
"Jones_1988_e4",FALSE,20,8,1.2,0.7,0.167332005306815,5,0.182321556793955,-0.356674943938732,2.99573227355399
"Jones_1988_e4",FALSE,5,16,4.8,3.2,0.357770876399966,5,1.56861591791385,1.16315080980568,1.6094379124341
"Jones_1988_e4",FALSE,10,16,4.6,0.8,0.178885438199983,5,1.52605630349505,-0.22314355131421,2.30258509299405
"Jones_1988_e4",FALSE,15,16,5.6,6.3,0.501996015920445,5,1.7227665977411,1.84054963339749,2.70805020110221
"Jones_1988_e4",FALSE,20,16,4.6,1.3,0.228035085019828,5,1.52605630349505,0.262364264467491,2.99573227355399
"Jones_1988_e4",FALSE,1,32,2.6,0.3,0.109544511501033,5,0.955511445027436,-1.20397280432594,0
"Jones_1988_e4",FALSE,5,32,11.6,6.8,0.521536192416212,5,2.45100509811232,1.91692261218206,1.6094379124341
"Jones_1988_e4",FALSE,10,32,13.4,2.8,0.33466401061363,5,2.59525470695687,1.02961941718116,2.30258509299405
"Jones_1988_e4",FALSE,15,32,12.2,5.2,0.456070170039655,5,2.50143595173921,1.64865862558738,2.70805020110221
"Jones_1988_e4",FALSE,20,32,11.8,14.2,0.753657747256671,5,2.46809953147162,2.65324196460721,2.99573227355399
"Jones_1988_e5",FALSE,15,2,0.4,0.3,0.109544511501033,5,-0.916290731874155,-1.20397280432594,2.70805020110221
"Jones_1988_e5",FALSE,20,2,0.6,0.3,0.109544511501033,5,-0.510825623765991,-1.20397280432594,2.99573227355399
"Jones_1988_e5",FALSE,10,4,0.25,0.214285714285714,0.0578637562357845,8,-1.38629436111989,-1.54044504094715,2.30258509299405
"Jones_1988_e5",FALSE,15,4,1,0.5,0.14142135623731,5,0,-0.693147180559945,2.70805020110221
"Jones_1988_e5",FALSE,20,4,1.2,0.7,0.167332005306815,5,0.182321556793955,-0.356674943938732,2.99573227355399
"Jones_1988_e5",FALSE,5,8,0.4,0.266666666666667,0.0516397779494322,10,-0.916290731874155,-1.32175583998232,1.6094379124341
"Jones_1988_e5",FALSE,10,8,2,0.571428571428571,0.0944911182523068,8,0.693147180559945,-0.559615787935423,2.30258509299405
"Jones_1988_e5",FALSE,15,8,3.6,1.8,0.268328157299975,5,1.28093384546206,0.587786664902119,2.70805020110221
"Jones_1988_e5",FALSE,20,8,3.2,2.2,0.296647939483827,5,1.16315080980568,0.78845736036427,2.99573227355399
"Jones_1988_e5",FALSE,5,16,2.7,0.455555555555556,0.0674948557710553,10,0.993251773010283,-0.786237603625957,1.6094379124341
"Jones_1988_e5",FALSE,10,16,6.75,1.64285714285714,0.160217486115414,8,1.90954250488444,0.496436886313891,2.30258509299405
"Jones_1988_e5",FALSE,15,16,8.4,4.3,0.414728827066554,5,2.12823170584927,1.45861502269952,2.70805020110221
"Jones_1988_e5",FALSE,20,16,8.2,2.7,0.3286335345031,5,2.10413415427021,0.993251773010283,2.99573227355399
"Jones_1988_e5",FALSE,5,32,10.1,0.544444444444444,0.0737864787372622,10,2.31253542384721,-0.607989372219639,1.6094379124341
"Jones_1988_e5",FALSE,10,32,16,3.42857142857143,0.231455024943138,8,2.77258872223978,1.23214368129263,2.30258509299405
"Jones_1988_e5",FALSE,15,32,18.4,5.8,0.481663783151692,5,2.91235066461494,1.75785791755237,2.70805020110221
"Jones_1988_e5",FALSE,20,32,19,10,0.632455532033676,5,2.94443897916644,2.30258509299405,2.99573227355399
"Kfir_1983",FALSE,2,150,28,36,0.6,10,3.3322045101752,3.58351893845611,0.693147180559945
"Kfir_1983",FALSE,2,300,49.6,1444,3.8,10,3.90399083373088,7.27517231945277,0.693147180559945
"Kfir_1983",FALSE,2,600,51.4,256,1.6,10,3.93963817246112,5.54517744447956,0.693147180559945
"Kfir_1983",FALSE,2,1200,54,576,2.4,10,3.98898404656427,6.35610766069589,0.693147180559945
"Kfir_1983",FALSE,4,150,43.6,1296,3.6,10,3.77505715035499,7.16703787691222,1.38629436111989
"Kfir_1983",FALSE,4,300,56.8,3600,6,10,4.03953632572711,8.1886891244442,1.38629436111989
"Kfir_1983",FALSE,4,600,89.2,1296,3.6,10,4.49088103958596,7.16703787691222,1.38629436111989
"Kfir_1983",FALSE,4,1200,91.2,784,2.8,10,4.51305489708029,6.66440902035041,1.38629436111989
"Kfir_1983",FALSE,8,150,70.4,3136,5.6,10,4.254193263164,8.0507033814703,2.07944154167984
"Kfir_1983",FALSE,8,300,111.2,28224,16.8,10,4.71133038181648,10.2479279588065,2.07944154167984
"Kfir_1983",FALSE,8,600,191.2,576,2.4,10,5.2533200006173,6.35610766069589,2.07944154167984
"Kfir_1983",FALSE,8,1200,195.2,5184,7.2,10,5.27402467397899,8.55333223803211,2.07944154167984
"Kratina_2009",FALSE,1,60,6.8,32.7,1.14367827643966,5,1.91692261218206,3.48737507790321,0
"Kratina_2009",FALSE,6,60,14.5,83.6666666666667,2.28673712233537,4,2.67414864942653,4.42684065046367,1.79175946922805
"Kratina_2009",FALSE,7,60,16,128,5.65685424949238,2,2.77258872223978,4.85203026391962,1.94591014905531
"Kratina_2009",FALSE,9,60,9,8,1.4142135623731,2,2.19722457733622,2.07944154167984,2.19722457733622
"Kratina_2009",FALSE,16,60,4.5,40.5,3.18198051533946,2,1.50407739677627,3.70130197411249,2.77258872223978
"Kratina_2009",FALSE,1,160,29.3333333333333,84.6666666666667,1.5335748602047,6,3.3787245258101,4.43872197835043,0
"Kratina_2009",FALSE,2,160,26.6666666666667,82.3333333333333,3.02459057529249,3,3.28341434600577,4.41077604795987,0.693147180559945
"Kratina_2009",FALSE,5,160,43.5,180.5,6.7175144212722,2,3.77276093809464,5.19573077777294,1.6094379124341
"Kratina_2009",FALSE,6,160,42,968,15.556349186104,2,3.73766961828337,6.87523208727658,1.79175946922805
"Kratina_2009",FALSE,7,160,31.5,180.5,6.7175144212722,2,3.44998754583159,5.19573077777294,1.94591014905531
"Kratina_2009",FALSE,9,160,13.6666666666667,160.333333333333,4.22075998071613,3,2.6149597780362,5.07725498143765,2.19722457733622
"Kratina_2009",FALSE,1,200,24.6666666666667,264.75,1.80790445503033,9,3.20545280453606,5.57878598448152,0
"Kratina_2009",FALSE,3,200,45.5,480.5,10.9601551083915,2,3.8177123259569,6.17482722841035,1.09861228866811
"Kratina_2009",FALSE,5,200,35,8,1.4142135623731,2,3.55534806148941,2.07944154167984,1.6094379124341
"Kratina_2009",FALSE,13,200,51,769,9.24361641590803,3,3.93182563272433,6.64509096950564,2.56494935746154
"Kumar_1985_Cc",FALSE,2,100,56.09,12188.16,11.04,10,4.02695754352025,9.40822026768599,0.693147180559945
"Kumar_1985_Cc",FALSE,4,100,65.4,3249,5.7,10,4.18052225846315,8.0861025356691,1.38629436111989
"Kumar_1985_Cc",FALSE,8,100,77.64,15850.81,12.59,10,4.35208275830081,9.6709758821006,2.07944154167984
"Kumar_1985_Cc",FALSE,1,5,2,17.64,0.42,10,0.693147180559945,2.87016905057865,0
"Kumar_1985_Cc",FALSE,1,10,5,10.89,0.33,10,1.6094379124341,2.38784493694487,0
"Kumar_1985_Cc",FALSE,1,20,10.99,132.25,1.15,10,2.39698576841553,4.88469407073841,0
"Kumar_1985_Cc",FALSE,1,50,28.99,686.44,2.62,10,3.36695094293356,6.5315188215341,0
"Kumar_1985_Cc",FALSE,1,100,45.97,6528.64,8.08,10,3.82798900981814,8.7839539310541,0
"Kumar_1985_Cc",FALSE,1,200,49.95,4984.36,7.06,10,3.91102250509456,8.51406028899839,0
"Kumar_1985_Dl",FALSE,2,100,39.14,4462.24,6.68,10,3.66714496196793,8.4034061610852,0.693147180559945
"Kumar_1985_Dl",FALSE,4,100,48.15,2809,5.3,10,3.87432113824413,7.94058382710424,1.38629436111989
"Kumar_1985_Dl",FALSE,8,100,60.51,7708.84,8.78,10,4.10280864063423,8.95012300128214,2.07944154167984
"Kumar_1985_Dl",FALSE,1,5,1,47.61,0.69,10,0,3.86304282320643,0
"Kumar_1985_Dl",FALSE,1,10,3,40.96,0.64,10,1.09861228866811,3.71259598073125,0
"Kumar_1985_Dl",FALSE,1,20,9,384.16,1.96,10,2.19722457733622,5.95105913247294,0
"Kumar_1985_Dl",FALSE,1,50,23.99,2134.44,4.62,10,3.1776370768516,7.66595959617539,0
"Kumar_1985_Dl",FALSE,1,100,31.98,8556.25,9.25,10,3.46511070740581,9.05441728903676,0
"Kumar_1985_Dl",FALSE,1,200,38.89,8892.49,9.43,10,3.66073714816766,9.09296237927882,0
"Kumar_1985_Sm",FALSE,2,100,28.85,552.25,2.35,10,3.36210999295411,6.31400084230023,0.693147180559945
"Kumar_1985_Sm",FALSE,4,100,34.85,436.81,2.09,10,3.55105313720653,6.07949831794153,1.38629436111989
"Kumar_1985_Sm",FALSE,8,100,41.99,5402.25,7.35,10,3.7374314946961,8.59457081243758,2.07944154167984
"Kumar_1985_Sm",FALSE,1,5,1,46.24,0.68,10,0,3.83384522436412,0
"Kumar_1985_Sm",FALSE,1,10,1.99,62.41,0.79,10,0.688134638736401,4.13372551894595,0
"Kumar_1985_Sm",FALSE,1,20,4.99,345.96,1.86,10,1.60743590976343,5.84632316143831,0
"Kumar_1985_Sm",FALSE,1,50,17,2381.44,4.88,10,2.83321334405622,7.7754606257182,0
"Kumar_1985_Sm",FALSE,1,100,19.93,2926.81,5.41,10,2.9922261342247,7.98166837170487,0
"Kumar_1985_Sm",FALSE,1,200,23.88,27357.16,16.54,10,3.1730412885244,10.2167335651792,0
"Lang_2012_Po_10",FALSE,3,1,0.25,0.25,0.125,4,-1.38629436111989,-1.38629436111989,1.09861228866811
"Lang_2012_Po_10",FALSE,4,1,0.25,0.25,0.125,4,-1.38629436111989,-1.38629436111989,1.38629436111989
"Lang_2012_Po_10",FALSE,2,2,0.75,0.25,0.125,4,-0.287682072451781,-1.38629436111989,0.693147180559945
"Lang_2012_Po_10",FALSE,3,2,0.75,0.25,0.125,4,-0.287682072451781,-1.38629436111989,1.09861228866811
"Lang_2012_Po_10",FALSE,4,2,0.75,0.916666666666667,0.239356776939085,4,-0.287682072451781,-0.0870113769896298,1.38629436111989
"Lang_2012_Po_10",FALSE,1,5,1,2,0.353553390593274,4,0,0.693147180559945,0
"Lang_2012_Po_10",FALSE,2,5,1.25,2.25,0.375,4,0.22314355131421,0.810930216216329,0.693147180559945
"Lang_2012_Po_10",FALSE,3,5,1.75,2.91666666666667,0.426956281914983,4,0.559615787935423,1.07044141170141,1.09861228866811
"Lang_2012_Po_10",FALSE,4,5,1.25,1.58333333333333,0.314576434802948,4,0.22314355131421,0.45953232937844,1.38629436111989
"Lang_2012_Po_10",FALSE,1,10,1,4,0.5,4,0,1.38629436111989,0
"Lang_2012_Po_10",FALSE,2,10,1.4,3.8,0.389871773792359,5,0.336472236621213,1.33500106673234,0.693147180559945
"Lang_2012_Po_10",FALSE,3,10,3.25,4.91666666666667,0.554338945652086,4,1.17865499634165,1.59263079411772,1.09861228866811
"Lang_2012_Po_10",FALSE,4,10,3.25,4.91666666666667,0.554338945652086,4,1.17865499634165,1.59263079411772,1.38629436111989
"Lang_2012_Po_10",FALSE,1,20,2.5,3.66666666666667,0.478713553878169,4,0.916290731874155,1.29928298413026,0
"Lang_2012_Po_10",FALSE,2,20,6.25,16.9166666666667,1.02824688993776,4,1.83258146374831,2.82829932925379,0.693147180559945
"Lang_2012_Po_10",FALSE,3,20,7,8,0.565685424949238,5,1.94591014905531,2.07944154167984,1.09861228866811
"Lang_2012_Po_10",FALSE,4,20,4.5,27.6666666666667,1.31497781983829,4,1.50407739677627,3.32022831912849,1.38629436111989
"Lang_2012_Po_10",FALSE,1,40,10.25,44.9166666666667,1.67549743857359,4,2.32727770558442,3.804808921121,0
"Lang_2012_Po_10",FALSE,2,40,8.5,17.6666666666667,1.05079335107654,4,2.14006616349627,2.87167962488401,0.693147180559945
"Lang_2012_Po_10",FALSE,3,40,6.25,35.5833333333333,1.49129418068111,4,1.83258146374831,3.57187736344062,1.09861228866811
"Lang_2012_Po_10",FALSE,4,40,9,14,0.935414346693485,4,2.19722457733622,2.63905732961526,1.38629436111989
"Lang_2012_Po_10",FALSE,1,80,7.6,27.8,1.05451410611713,5,2.02814824729229,3.32503602069659,0
"Lang_2012_Po_10",FALSE,2,80,12.75,50.9166666666667,1.7838978857173,4,2.54553127160443,3.93019030938359,0.693147180559945
"Lang_2012_Po_10",FALSE,3,80,15.25,4.25,0.515388203202208,4,2.72457950305342,1.44691898293633,1.09861228866811
"Lang_2012_Po_10",FALSE,4,80,25.25,18.25,1.06800046816469,4,3.22882615572137,2.9041650800285,1.38629436111989
"Lang_2012_Po_10",FALSE,1,120,7.5,9.66666666666667,0.777281587757401,4,2.01490302054226,2.26868354131836,0
"Lang_2012_Po_10",FALSE,2,120,17.75,14.25,0.943729304408844,4,2.87638551592142,2.65675690671466,0.693147180559945
"Lang_2012_Po_10",FALSE,3,120,21.5,9,0.75,4,3.06805293513362,2.19722457733622,1.09861228866811
"Lang_2012_Po_10",FALSE,4,120,25.75,80.9166666666667,2.24884229475227,4,3.24843462710975,4.39341981850332,1.38629436111989
"Lang_2012_Po_10",FALSE,1,160,10.25,12.9166666666667,0.898494110535326,4,2.32727770558442,2.55851846713125,0
"Lang_2012_Po_10",FALSE,2,160,11.75,27.5833333333333,1.31299593804906,4,2.46385324059017,3.31721172558906,0.693147180559945
"Lang_2012_Po_10",FALSE,3,160,27.1666666666667,58.1666666666667,1.27111790984973,6,3.30199073157871,4.06331245297437,1.09861228866811
"Lang_2012_Po_10",FALSE,4,160,24.2,31.7,1.12605506082074,5,3.18635263316264,3.45631668088323,1.38629436111989
"Lang_2012_Po_10",FALSE,1,320,12.5,20.3333333333333,1.12731243820572,4,2.52572864430826,3.0122615755052,0
"Lang_2012_Po_10",FALSE,2,320,33.8333333333333,82.1666666666667,1.51076384898746,6,3.52144650981373,4.40874970481464,0.693147180559945
"Lang_2012_Po_10",FALSE,3,320,34.5,4.33333333333333,0.520416499866533,4,3.54095932403731,1.46633706879343,1.09861228866811
"Lang_2012_Po_10",FALSE,4,320,36.5,85.6666666666667,2.3139072294858,4,3.59731226058845,4.45046379622711,1.38629436111989
"Lang_2012_Po_10",FALSE,1,640,15.75,48.9166666666667,1.74851127152977,4,2.75684036527164,3.8901181700401,0
"Lang_2012_Po_10",FALSE,2,640,17.25,93.5833333333333,2.41846197682191,4,2.84781214347737,4.53885230495044,0.693147180559945
"Lang_2012_Po_10",FALSE,3,640,42.75,110.916666666667,2.63292454632993,4,3.75536919538277,4.70877916860711,1.09861228866811
"Lang_2012_Po_10",FALSE,4,640,38.8,76.7,1.75157072366491,5,3.65842024662923,4.33990170837321,1.38629436111989
"Lang_2012_Po_20",FALSE,1,1,0.75,0.25,0.125,4,-0.287682072451781,-1.38629436111989,0
"Lang_2012_Po_20",FALSE,4,1,0.25,0.25,0.125,4,-1.38629436111989,-1.38629436111989,1.38629436111989
"Lang_2012_Po_20",FALSE,1,2,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,0
"Lang_2012_Po_20",FALSE,2,2,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,0.693147180559945
"Lang_2012_Po_20",FALSE,3,2,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,1.09861228866811
"Lang_2012_Po_20",FALSE,4,2,0.75,0.25,0.125,4,-0.287682072451781,-1.38629436111989,1.38629436111989
"Lang_2012_Po_20",FALSE,1,5,2,3.33333333333333,0.456435464587638,4,0.693147180559945,1.20397280432594,0
"Lang_2012_Po_20",FALSE,2,5,2.25,0.916666666666667,0.239356776939085,4,0.810930216216329,-0.0870113769896298,0.693147180559945
"Lang_2012_Po_20",FALSE,3,5,2.75,0.916666666666667,0.239356776939085,4,1.01160091167848,-0.0870113769896298,1.09861228866811
"Lang_2012_Po_20",FALSE,4,5,2,2.66666666666667,0.408248290463863,4,0.693147180559945,0.980829253011726,1.38629436111989
"Lang_2012_Po_20",FALSE,1,10,1.5,1.66666666666667,0.322748612183951,4,0.405465108108164,0.510825623765991,0
"Lang_2012_Po_20",FALSE,2,10,6.75,7.58333333333333,0.688446318410763,4,1.90954250488444,2.02595285672885,0.693147180559945
"Lang_2012_Po_20",FALSE,3,10,5.5,1.66666666666667,0.322748612183951,4,1.70474809223843,0.510825623765991,1.09861228866811
"Lang_2012_Po_20",FALSE,4,10,5,4.66666666666667,0.540061724867322,4,1.6094379124341,1.54044504094715,1.38629436111989
"Lang_2012_Po_20",FALSE,1,20,6,22,1.17260393995586,4,1.79175946922805,3.09104245335832,0
"Lang_2012_Po_20",FALSE,2,20,8.75,6.91666666666667,0.657488909919146,4,2.16905370036952,1.9339339580086,0.693147180559945
"Lang_2012_Po_20",FALSE,3,20,11,24.5,0.989949493661167,5,2.39789527279837,3.19867311755068,1.09861228866811
"Lang_2012_Po_20",FALSE,4,20,12,4.5,0.424264068711928,5,2.484906649788,1.50407739677627,1.38629436111989
"Lang_2012_Po_20",FALSE,1,40,9,39.3333333333333,1.56790731018556,4,2.19722457733622,3.67207233579756,0
"Lang_2012_Po_20",FALSE,2,40,16,75.3333333333333,2.16986942771526,4,2.77258872223978,4.32192271060418,0.693147180559945
"Lang_2012_Po_20",FALSE,3,40,21.5,4.33333333333333,0.520416499866533,4,3.06805293513362,1.46633706879343,1.09861228866811
"Lang_2012_Po_20",FALSE,4,40,25.25,10.25,0.800390529679106,4,3.22882615572137,2.32727770558442,1.38629436111989
"Lang_2012_Po_20",FALSE,1,80,21.6,62.3,1.57860698085369,5,3.07269331469012,4.13196142579341,0
"Lang_2012_Po_20",FALSE,2,80,19.75,90.9166666666667,2.38375579006463,4,2.98315349134713,4.50994333604507,0.693147180559945
"Lang_2012_Po_20",FALSE,3,80,30.25,48.9166666666667,1.74851127152977,4,3.40949618447685,3.8901181700401,1.09861228866811
"Lang_2012_Po_20",FALSE,4,80,47,87.3333333333333,2.33630762814603,4,3.85014760171006,4.46973221509299,1.38629436111989
"Lang_2012_Po_20",FALSE,1,120,22,54,1.83711730708738,4,3.09104245335832,3.98898404656427,0
"Lang_2012_Po_20",FALSE,2,120,29.5,13.6666666666667,0.924211375534118,4,3.38439026334577,2.6149597780362,0.693147180559945
"Lang_2012_Po_20",FALSE,3,120,52,135.333333333333,2.90832139443586,4,3.95124371858143,4.90774087093362,1.09861228866811
"Lang_2012_Po_20",FALSE,4,120,59.5,11.6666666666667,0.853912563829966,4,4.08597631255158,2.4567357728213,1.38629436111989
"Lang_2012_Po_20",FALSE,1,160,18.75,40.25,1.58607219255619,4,2.93119375241642,3.69511000386457,0
"Lang_2012_Po_20",FALSE,2,160,40.75,57.5833333333333,1.89709207297204,4,3.70745583968687,4.05323317397967,0.693147180559945
"Lang_2012_Po_20",FALSE,3,160,47.75,91.5833333333333,2.39247953665927,4,3.86597906692674,4.51724930461562,1.09861228866811
"Lang_2012_Po_20",FALSE,4,160,55.25,157.583333333333,3.13830500960842,4,4.01186834039786,5.05995441887046,1.38629436111989
"Lang_2012_Po_20",FALSE,1,320,23.2,141.7,2.38075618239248,5,3.14415227867226,4.95371214669663,0
"Lang_2012_Po_20",FALSE,2,320,32.2,96.7,1.96672316303032,5,3.47196645255036,4.57161340245925,0.693147180559945
"Lang_2012_Po_20",FALSE,3,320,58,32.6666666666667,1.42886901662352,4,4.06044301054642,3.48635519000246,1.09861228866811
"Lang_2012_Po_20",FALSE,4,320,74.5,141.666666666667,2.97559517855952,4,4.31079912538551,4.95347688025631,1.38629436111989
"Lang_2012_Po_20",FALSE,1,640,23.5,83.6666666666667,2.28673712233537,4,3.15700042115011,4.42684065046367,0
"Lang_2012_Po_20",FALSE,2,640,37.5,189.666666666667,3.44298804335227,4,3.62434093297637,5.24526814545822,0.693147180559945
"Lang_2012_Po_20",FALSE,3,640,57.75,200.916666666667,3.54362690850302,4,4.0561233494019,5.30289022839317,1.09861228866811
"Lang_2012_Po_20",FALSE,4,640,86.75,145.583333333333,3.01644796628971,4,4.46303041882697,4.98074866034606,1.38629436111989
"Lang_2012_Pt_10",FALSE,2,1,0.25,0.25,0.125,4,-1.38629436111989,-1.38629436111989,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,1,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,1,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,2,1.25,0.916666666666667,0.239356776939085,4,0.22314355131421,-0.0870113769896298,0
"Lang_2012_Pt_10",FALSE,2,2,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,2,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,2,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,5,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,0
"Lang_2012_Pt_10",FALSE,2,5,0.75,0.25,0.125,4,-0.287682072451781,-1.38629436111989,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,5,0.6,0.8,0.178885438199983,5,-0.510825623765991,-0.22314355131421,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,5,1.75,0.916666666666667,0.239356776939085,4,0.559615787935423,-0.0870113769896298,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,10,2.75,1.58333333333333,0.314576434802948,4,1.01160091167848,0.45953232937844,0
"Lang_2012_Pt_10",FALSE,2,10,4.25,11.5833333333333,0.850857410694256,4,1.44691898293633,2.44956728334269,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,10,2.5,1.66666666666667,0.322748612183951,4,0.916290731874155,0.510825623765991,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,10,5.6,1.3,0.228035085019828,5,1.7227665977411,0.262364264467491,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,20,4,11.3333333333333,0.841625411530173,4,1.38629436111989,2.42774823594805,0
"Lang_2012_Pt_10",FALSE,2,20,8.5,9,0.75,4,2.14006616349627,2.19722457733622,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,20,5.5,8.33333333333333,0.721687836487032,4,1.70474809223843,2.12026353620009,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,20,10,22.6666666666667,1.19023807142381,4,2.30258509299405,3.120895416508,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,40,11.8,23.7,0.973652915571047,5,2.46809953147162,3.16547504814109,0
"Lang_2012_Pt_10",FALSE,2,40,17.4,55.8,1.49398795175865,5,2.85647020622048,4.02177386938726,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,40,16,101,2.00997512422418,5,2.77258872223978,4.61512051684126,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,40,21.25,22.9166666666667,1.19678388469542,4,3.05635689537043,3.13186444787857,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,80,35.5,32.3333333333333,1.42156017576933,4,3.56953269648137,3.47609868983527,0
"Lang_2012_Pt_10",FALSE,2,80,30.5,131,2.8613807855649,4,3.41772668361337,4.87519732320115,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,80,40,28.6666666666667,1.33853153368408,4,3.68887945411394,3.3557350075854,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,80,41.5,37.6666666666667,1.53432938662683,4,3.72569342723665,3.62877553004423,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,120,21,106.666666666667,2.58198889747161,4,3.04452243772342,4.66970870712566,0
"Lang_2012_Pt_10",FALSE,2,120,37.75,568.25,5.95949872053011,4,3.63098547569503,6.34256146273265,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,120,53.25,168.25,3.24278044276821,4,3.97499780458953,5.12545096852484,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,120,74.5,185,3.40036762718386,4,4.31079912538551,5.22035582507832,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,160,21,248.666666666667,3.94229205750496,4,3.04452243772342,5.51611331153565,0
"Lang_2012_Pt_10",FALSE,2,160,63,18,1.06066017177982,4,4.14313472639153,2.89037175789616,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,160,62.25,278.25,4.17020682940307,4,4.13115853534482,5.62851999015565,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,160,67.75,338.25,4.59789353943738,4,4.21582445975981,5.8237852670509,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,320,41.75,240.916666666667,3.8803726195646,4,3.73169945129686,5.48445109222835,0
"Lang_2012_Pt_10",FALSE,2,320,51.25,120.916666666667,2.74905286720111,4,3.93671561801852,4.79510160309619,0.693147180559945
"Lang_2012_Pt_10",FALSE,3,320,103,335.333333333333,4.57802723160679,4,4.63472898822964,5.81512506199157,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,320,110.2,717.2,5.35611799720656,5,4.70229689671881,6.57535474173098,1.38629436111989
"Lang_2012_Pt_10",FALSE,1,640,58.25,578.916666666667,6.01517179028718,4,4.06474409244581,6.36115854090488,0
"Lang_2012_Pt_10",FALSE,2,640,39.1666666666667,406.966666666667,3.3622358081535,6,3.6678260449161,6.0087312820067,0.693147180559945
